layer_id	layer_name	comp_time	comm_size
0	attention	694597	0
0	moe	563339	317849600
1	attention	694597	0
1	moe	563339	317849600
2	attention	694597	0
2	moe	563339	317849600
3	attention	367666	0
3	moe	563339	317849600
4	attention	694597	0
4	moe	563339	317849600
5	attention	694597	0
5	moe	563339	317849600
6	attention	694597	0
6	moe	563339	317849600
7	attention	367666	0
7	moe	563339	317849600
8	attention	694597	0
8	moe	563339	317849600
9	attention	694597	0
9	moe	563339	317849600
10	attention	694597	0
10	moe	563339	317849600
11	attention	367666	0
11	moe	563339	317849600
12	attention	694597	0
12	moe	563339	317849600
13	attention	694597	0
13	moe	563339	317849600
14	attention	694597	0
14	moe	563339	317849600
15	attention	367666	0
15	moe	563339	317849600
16	attention	694597	0
16	moe	563339	317849600
17	attention	694597	0
17	moe	563339	317849600
18	attention	694597	0
18	moe	563339	317849600
19	attention	367666	0
19	moe	563339	317849600
20	attention	694597	0
20	moe	563339	317849600
21	attention	694597	0
21	moe	563339	317849600
22	attention	694597	0
22	moe	563339	317849600
23	attention	367666	0
23	moe	563339	317849600
24	attention	694597	0
24	moe	563339	317849600
25	attention	694597	0
25	moe	563339	317849600
26	attention	694597	0
26	moe	563339	317849600
27	attention	367666	0
27	moe	563339	317849600
28	attention	694597	0
28	moe	563339	317849600
29	attention	694597	0
29	moe	563339	317849600
30	attention	694597	0
30	moe	563339	317849600
31	attention	367666	0
31	moe	563339	317849600
32	attention	694597	0
32	moe	563339	317849600
33	attention	694597	0
33	moe	563339	317849600
34	attention	694597	0
34	moe	563339	317849600
35	attention	367666	0
35	moe	563339	317849600
36	attention	694597	0
36	moe	563339	317849600
37	attention	694597	0
37	moe	563339	317849600
38	attention	694597	0
38	moe	563339	317849600
39	attention	367666	0
39	moe	563339	317849600
40	attention	694597	0
40	moe	563339	317849600
41	attention	694597	0
41	moe	563339	317849600
42	attention	694597	0
42	moe	563339	317849600
43	attention	367666	0
43	moe	563339	317849600
44	attention	694597	0
44	moe	563339	317849600
45	attention	694597	0
45	moe	563339	317849600
46	attention	694597	0
46	moe	563339	317849600
47	attention	367666	0
47	moe	563339	317849600
