layer_id	layer_name	comp_time	comm_size
0	attention	1426660	0
0	moe	1020847	667484160
1	attention	1426660	0
1	moe	1020847	667484160
2	attention	1426660	0
2	moe	1020847	667484160
3	attention	694528	0
3	moe	1020847	667484160
4	attention	1426660	0
4	moe	1020847	667484160
5	attention	1426660	0
5	moe	1020847	667484160
6	attention	1426660	0
6	moe	1020847	667484160
7	attention	694528	0
7	moe	1020847	667484160
8	attention	1426660	0
8	moe	1020847	667484160
9	attention	1426660	0
9	moe	1020847	667484160
10	attention	1426660	0
10	moe	1020847	667484160
11	attention	694528	0
11	moe	1020847	667484160
12	attention	1426660	0
12	moe	1020847	667484160
13	attention	1426660	0
13	moe	1020847	667484160
14	attention	1426660	0
14	moe	1020847	667484160
15	attention	694528	0
15	moe	1020847	667484160
16	attention	1426660	0
16	moe	1020847	667484160
17	attention	1426660	0
17	moe	1020847	667484160
18	attention	1426660	0
18	moe	1020847	667484160
19	attention	694528	0
19	moe	1020847	667484160
20	attention	1426660	0
20	moe	1020847	667484160
21	attention	1426660	0
21	moe	1020847	667484160
22	attention	1426660	0
22	moe	1020847	667484160
23	attention	694528	0
23	moe	1020847	667484160
24	attention	1426660	0
24	moe	1020847	667484160
25	attention	1426660	0
25	moe	1020847	667484160
26	attention	1426660	0
26	moe	1020847	667484160
27	attention	694528	0
27	moe	1020847	667484160
28	attention	1426660	0
28	moe	1020847	667484160
29	attention	1426660	0
29	moe	1020847	667484160
30	attention	1426660	0
30	moe	1020847	667484160
31	attention	694528	0
31	moe	1020847	667484160
32	attention	1426660	0
32	moe	1020847	667484160
33	attention	1426660	0
33	moe	1020847	667484160
34	attention	1426660	0
34	moe	1020847	667484160
35	attention	694528	0
35	moe	1020847	667484160
36	attention	1426660	0
36	moe	1020847	667484160
37	attention	1426660	0
37	moe	1020847	667484160
38	attention	1426660	0
38	moe	1020847	667484160
39	attention	694528	0
39	moe	1020847	667484160
40	attention	1426660	0
40	moe	1020847	667484160
41	attention	1426660	0
41	moe	1020847	667484160
42	attention	1426660	0
42	moe	1020847	667484160
43	attention	694528	0
43	moe	1020847	667484160
44	attention	1426660	0
44	moe	1020847	667484160
45	attention	1426660	0
45	moe	1020847	667484160
46	attention	1426660	0
46	moe	1020847	667484160
47	attention	694528	0
47	moe	1020847	667484160
