layer_id	layer_name	comp_time	comm_size
0	attention	896616	0
0	moe	644833	413204480
1	attention	896616	0
1	moe	644833	413204480
2	attention	896616	0
2	moe	644833	413204480
3	attention	456374	0
3	moe	644833	413204480
4	attention	896616	0
4	moe	644833	413204480
5	attention	896616	0
5	moe	644833	413204480
6	attention	896616	0
6	moe	644833	413204480
7	attention	456374	0
7	moe	644833	413204480
8	attention	896616	0
8	moe	644833	413204480
9	attention	896616	0
9	moe	644833	413204480
10	attention	896616	0
10	moe	644833	413204480
11	attention	456374	0
11	moe	644833	413204480
12	attention	896616	0
12	moe	644833	413204480
13	attention	896616	0
13	moe	644833	413204480
14	attention	896616	0
14	moe	644833	413204480
15	attention	456374	0
15	moe	644833	413204480
16	attention	896616	0
16	moe	644833	413204480
17	attention	896616	0
17	moe	644833	413204480
18	attention	896616	0
18	moe	644833	413204480
19	attention	456374	0
19	moe	644833	413204480
20	attention	896616	0
20	moe	644833	413204480
21	attention	896616	0
21	moe	644833	413204480
22	attention	896616	0
22	moe	644833	413204480
23	attention	456374	0
23	moe	644833	413204480
24	attention	896616	0
24	moe	644833	413204480
25	attention	896616	0
25	moe	644833	413204480
26	attention	896616	0
26	moe	644833	413204480
27	attention	456374	0
27	moe	644833	413204480
28	attention	896616	0
28	moe	644833	413204480
29	attention	896616	0
29	moe	644833	413204480
30	attention	896616	0
30	moe	644833	413204480
31	attention	456374	0
31	moe	644833	413204480
32	attention	896616	0
32	moe	644833	413204480
33	attention	896616	0
33	moe	644833	413204480
34	attention	896616	0
34	moe	644833	413204480
35	attention	456374	0
35	moe	644833	413204480
36	attention	896616	0
36	moe	644833	413204480
37	attention	896616	0
37	moe	644833	413204480
38	attention	896616	0
38	moe	644833	413204480
39	attention	456374	0
39	moe	644833	413204480
40	attention	896616	0
40	moe	644833	413204480
41	attention	896616	0
41	moe	644833	413204480
42	attention	896616	0
42	moe	644833	413204480
43	attention	456374	0
43	moe	644833	413204480
44	attention	896616	0
44	moe	644833	413204480
45	attention	896616	0
45	moe	644833	413204480
46	attention	896616	0
46	moe	644833	413204480
47	attention	456374	0
47	moe	644833	413204480
