layer_id	layer_name	comp_time	comm_size
0	attention	758952	0
0	moe	557941	349634560
1	attention	758952	0
1	moe	557941	349634560
2	attention	758952	0
2	moe	557941	349634560
3	attention	377568	0
3	moe	557941	349634560
4	attention	758952	0
4	moe	557941	349634560
5	attention	758952	0
5	moe	557941	349634560
6	attention	758952	0
6	moe	557941	349634560
7	attention	377568	0
7	moe	557941	349634560
8	attention	758952	0
8	moe	557941	349634560
9	attention	758952	0
9	moe	557941	349634560
10	attention	758952	0
10	moe	557941	349634560
11	attention	377568	0
11	moe	557941	349634560
12	attention	758952	0
12	moe	557941	349634560
13	attention	758952	0
13	moe	557941	349634560
14	attention	758952	0
14	moe	557941	349634560
15	attention	377568	0
15	moe	557941	349634560
16	attention	758952	0
16	moe	557941	349634560
17	attention	758952	0
17	moe	557941	349634560
18	attention	758952	0
18	moe	557941	349634560
19	attention	377568	0
19	moe	557941	349634560
20	attention	758952	0
20	moe	557941	349634560
21	attention	758952	0
21	moe	557941	349634560
22	attention	758952	0
22	moe	557941	349634560
23	attention	377568	0
23	moe	557941	349634560
24	attention	758952	0
24	moe	557941	349634560
25	attention	758952	0
25	moe	557941	349634560
26	attention	758952	0
26	moe	557941	349634560
27	attention	377568	0
27	moe	557941	349634560
28	attention	758952	0
28	moe	557941	349634560
29	attention	758952	0
29	moe	557941	349634560
30	attention	758952	0
30	moe	557941	349634560
31	attention	377568	0
31	moe	557941	349634560
32	attention	758952	0
32	moe	557941	349634560
33	attention	758952	0
33	moe	557941	349634560
34	attention	758952	0
34	moe	557941	349634560
35	attention	377568	0
35	moe	557941	349634560
36	attention	758952	0
36	moe	557941	349634560
37	attention	758952	0
37	moe	557941	349634560
38	attention	758952	0
38	moe	557941	349634560
39	attention	377568	0
39	moe	557941	349634560
40	attention	758952	0
40	moe	557941	349634560
41	attention	758952	0
41	moe	557941	349634560
42	attention	758952	0
42	moe	557941	349634560
43	attention	377568	0
43	moe	557941	349634560
44	attention	758952	0
44	moe	557941	349634560
45	attention	758952	0
45	moe	557941	349634560
46	attention	758952	0
46	moe	557941	349634560
47	attention	377568	0
47	moe	557941	349634560
