layer_id	layer_name	comp_time	comm_size
0	attention	1491943	0
0	moe	1068944	699269120
1	attention	1491943	0
1	moe	1068944	699269120
2	attention	1491943	0
2	moe	1068944	699269120
3	attention	726671	0
3	moe	1068944	699269120
4	attention	1491943	0
4	moe	1068944	699269120
5	attention	1491943	0
5	moe	1068944	699269120
6	attention	1491943	0
6	moe	1068944	699269120
7	attention	726671	0
7	moe	1068944	699269120
8	attention	1491943	0
8	moe	1068944	699269120
9	attention	1491943	0
9	moe	1068944	699269120
10	attention	1491943	0
10	moe	1068944	699269120
11	attention	726671	0
11	moe	1068944	699269120
12	attention	1491943	0
12	moe	1068944	699269120
13	attention	1491943	0
13	moe	1068944	699269120
14	attention	1491943	0
14	moe	1068944	699269120
15	attention	726671	0
15	moe	1068944	699269120
16	attention	1491943	0
16	moe	1068944	699269120
17	attention	1491943	0
17	moe	1068944	699269120
18	attention	1491943	0
18	moe	1068944	699269120
19	attention	726671	0
19	moe	1068944	699269120
20	attention	1491943	0
20	moe	1068944	699269120
21	attention	1491943	0
21	moe	1068944	699269120
22	attention	1491943	0
22	moe	1068944	699269120
23	attention	726671	0
23	moe	1068944	699269120
24	attention	1491943	0
24	moe	1068944	699269120
25	attention	1491943	0
25	moe	1068944	699269120
26	attention	1491943	0
26	moe	1068944	699269120
27	attention	726671	0
27	moe	1068944	699269120
28	attention	1491943	0
28	moe	1068944	699269120
29	attention	1491943	0
29	moe	1068944	699269120
30	attention	1491943	0
30	moe	1068944	699269120
31	attention	726671	0
31	moe	1068944	699269120
32	attention	1491943	0
32	moe	1068944	699269120
33	attention	1491943	0
33	moe	1068944	699269120
34	attention	1491943	0
34	moe	1068944	699269120
35	attention	726671	0
35	moe	1068944	699269120
36	attention	1491943	0
36	moe	1068944	699269120
37	attention	1491943	0
37	moe	1068944	699269120
38	attention	1491943	0
38	moe	1068944	699269120
39	attention	726671	0
39	moe	1068944	699269120
40	attention	1491943	0
40	moe	1068944	699269120
41	attention	1491943	0
41	moe	1068944	699269120
42	attention	1491943	0
42	moe	1068944	699269120
43	attention	726671	0
43	moe	1068944	699269120
44	attention	1491943	0
44	moe	1068944	699269120
45	attention	1491943	0
45	moe	1068944	699269120
46	attention	1491943	0
46	moe	1068944	699269120
47	attention	726671	0
47	moe	1068944	699269120
