layer_id	layer_name	comp_time	comm_size
0	attention	1089826	0
0	moe	814799	508559360
1	attention	1089826	0
1	moe	814799	508559360
2	attention	1089826	0
2	moe	814799	508559360
3	attention	526708	0
3	moe	814799	508559360
4	attention	1089826	0
4	moe	814799	508559360
5	attention	1089826	0
5	moe	814799	508559360
6	attention	1089826	0
6	moe	814799	508559360
7	attention	526708	0
7	moe	814799	508559360
8	attention	1089826	0
8	moe	814799	508559360
9	attention	1089826	0
9	moe	814799	508559360
10	attention	1089826	0
10	moe	814799	508559360
11	attention	526708	0
11	moe	814799	508559360
12	attention	1089826	0
12	moe	814799	508559360
13	attention	1089826	0
13	moe	814799	508559360
14	attention	1089826	0
14	moe	814799	508559360
15	attention	526708	0
15	moe	814799	508559360
16	attention	1089826	0
16	moe	814799	508559360
17	attention	1089826	0
17	moe	814799	508559360
18	attention	1089826	0
18	moe	814799	508559360
19	attention	526708	0
19	moe	814799	508559360
20	attention	1089826	0
20	moe	814799	508559360
21	attention	1089826	0
21	moe	814799	508559360
22	attention	1089826	0
22	moe	814799	508559360
23	attention	526708	0
23	moe	814799	508559360
24	attention	1089826	0
24	moe	814799	508559360
25	attention	1089826	0
25	moe	814799	508559360
26	attention	1089826	0
26	moe	814799	508559360
27	attention	526708	0
27	moe	814799	508559360
28	attention	1089826	0
28	moe	814799	508559360
29	attention	1089826	0
29	moe	814799	508559360
30	attention	1089826	0
30	moe	814799	508559360
31	attention	526708	0
31	moe	814799	508559360
32	attention	1089826	0
32	moe	814799	508559360
33	attention	1089826	0
33	moe	814799	508559360
34	attention	1089826	0
34	moe	814799	508559360
35	attention	526708	0
35	moe	814799	508559360
36	attention	1089826	0
36	moe	814799	508559360
37	attention	1089826	0
37	moe	814799	508559360
38	attention	1089826	0
38	moe	814799	508559360
39	attention	526708	0
39	moe	814799	508559360
40	attention	1089826	0
40	moe	814799	508559360
41	attention	1089826	0
41	moe	814799	508559360
42	attention	1089826	0
42	moe	814799	508559360
43	attention	526708	0
43	moe	814799	508559360
44	attention	1089826	0
44	moe	814799	508559360
45	attention	1089826	0
45	moe	814799	508559360
46	attention	1089826	0
46	moe	814799	508559360
47	attention	526708	0
47	moe	814799	508559360
