,cdf,batch_execution_time
0,0.0,0.007321045458546483
1,0.01,0.007321045458546483
2,0.02,0.007321045458546483
3,0.03,0.007321045458546483
4,0.04,0.007321045458546483
5,0.05,0.007321045458546483
6,0.06,0.007321045458546483
7,0.07,0.007321045458546483
8,0.08,0.007321045458546483
9,0.09,0.007321045458546483
10,0.1,0.007321045458546483
11,0.11,0.007321045458546483
12,0.12,0.007321045458546483
13,0.13,0.007321045458546483
14,0.14,0.007321045458546483
15,0.15,0.007321045458546483
16,0.16,0.007321045458546483
17,0.17,0.007321045458546483
18,0.18,0.007321045458546483
19,0.19,0.007321045458546483
20,0.2,0.007321045458546483
21,0.21,0.007321045458546483
22,0.22,0.007321045458546483
23,0.23,0.007321045458546483
24,0.24,0.007321045458546483
25,0.25,0.007321045458546483
26,0.26,0.007335702206211242
27,0.27,0.007335702206211242
28,0.28,0.007335702206211242
29,0.29,0.007335702206211242
30,0.3,0.007335702206211242
31,0.31,0.007335702206211242
32,0.32,0.007335702206211242
33,0.33,0.007335702206211242
34,0.34,0.007335702206211242
35,0.35000000000000003,0.007335702206211242
36,0.36,0.007335702206211242
37,0.37,0.007335702206211242
38,0.38,0.007335702206211242
39,0.39,0.007335702206211242
40,0.4,0.007335702206211242
41,0.41000000000000003,0.007335702206211242
42,0.42,0.007335702206211242
43,0.43,0.007335702206211242
44,0.44,0.007335702206211242
45,0.45,0.007335702206211242
46,0.46,0.007335702206211242
47,0.47000000000000003,0.007335702206211242
48,0.48,0.007335702206211242
49,0.49,0.007335702206211242
50,0.5,0.007335702206211242
51,0.51,0.007335702206211242
52,0.52,0.007335702206211242
53,0.53,0.007335702206211242
54,0.54,0.007335702206211242
55,0.55,0.007335702206211242
56,0.56,0.007335702206211242
57,0.5700000000000001,0.007335702206211242
58,0.58,0.007335702206211242
59,0.59,0.007335702206211242
60,0.6,0.007335702206211242
61,0.61,0.007335702206211242
62,0.62,0.007335702206211242
63,0.63,0.007335702206211242
64,0.64,0.007335702206211242
65,0.65,0.007335702206211242
66,0.66,0.007335702206211242
67,0.67,0.007335702206211242
68,0.68,0.007335702206211242
69,0.6900000000000001,0.007335702206211242
70,0.7000000000000001,0.007335702206211242
71,0.71,0.007335702206211242
72,0.72,0.007335702206211242
73,0.73,0.007335702206211242
74,0.74,0.007335702206211242
75,0.75,0.007335702206211242
76,0.76,0.007335702206211242
77,0.77,0.007335702206211242
78,0.78,0.007335702206211242
79,0.79,0.007335702206211242
80,0.8,0.007335702206211242
81,0.81,0.007335702206211242
82,0.8200000000000001,0.007335702206211242
83,0.8300000000000001,0.007335702206211242
84,0.84,0.007335702206211242
85,0.85,0.007335702206211242
86,0.86,0.007335702206211242
87,0.87,0.007335702206211242
88,0.88,0.007335702206211242
89,0.89,0.007335702206211242
90,0.9,0.007335702206211242
91,0.91,0.007335702206211242
92,0.92,0.007335702206211242
93,0.93,0.007335702206211242
94,0.9400000000000001,0.007335702206211242
95,0.9500000000000001,0.007335702206211242
96,0.96,0.007335702206211242
97,0.97,0.007335702206211242
98,0.98,0.007335702206211242
99,0.99,0.007335702206211242
100,1.0,0.971415969367891
