,cdf,batch_execution_time
0,0.0,0.008817630666203351
1,0.01,0.008817630666203351
2,0.02,0.008817630666203351
3,0.03,0.008817630666203351
4,0.04,0.008817630666203351
5,0.05,0.008817630666203351
6,0.06,0.008817630666203351
7,0.07,0.008817630666203351
8,0.08,0.008817630666203351
9,0.09,0.008817630666203351
10,0.1,0.008817630666203351
11,0.11,0.008817630666203351
12,0.12,0.008817630666203351
13,0.13,0.008817630666203351
14,0.14,0.008817630666203351
15,0.15,0.008817630666203351
16,0.16,0.008817630666203351
17,0.17,0.008817630666203351
18,0.18,0.008817630666203351
19,0.19,0.008817630666203351
20,0.2,0.008817630666203351
21,0.21,0.008817630666203351
22,0.22,0.008817630666203351
23,0.23,0.008817630666203351
24,0.24,0.008817630666203351
25,0.25,0.008817630666203351
26,0.26,0.008817630666203351
27,0.27,0.008817630666203351
28,0.28,0.008817630666203351
29,0.29,0.008817630666203351
30,0.3,0.008817630666203351
31,0.31,0.008817630666203351
32,0.32,0.008817630666203351
33,0.33,0.008817630666203351
34,0.34,0.008817630666203351
35,0.35000000000000003,0.008817630666203351
36,0.36,0.008817630666203351
37,0.37,0.008817630666203351
38,0.38,0.008817630666203351
39,0.39,0.008817630666203351
40,0.4,0.008817630666203351
41,0.41000000000000003,0.008817630666203351
42,0.42,0.008817630666203351
43,0.43,0.008817630666203351
44,0.44,0.008817630666203351
45,0.45,0.008817630666203351
46,0.46,0.008817630666203351
47,0.47000000000000003,0.008817630666203351
48,0.48,0.008817630666203351
49,0.49,0.008817630666203351
50,0.5,0.008817630666203351
51,0.51,0.008817630666203351
52,0.52,0.008817630666203351
53,0.53,0.008817630666203351
54,0.54,0.008817630666203351
55,0.55,0.008817630666203351
56,0.56,0.008817630666203351
57,0.5700000000000001,0.008817630666203351
58,0.58,0.008817630666203351
59,0.59,0.008817630666203351
60,0.6,0.008817630666203351
61,0.61,0.008817630666203351
62,0.62,0.008817630666203351
63,0.63,0.008817630666203351
64,0.64,0.008817630666203351
65,0.65,0.008817630666203351
66,0.66,0.008817630666203351
67,0.67,0.008817630666203351
68,0.68,0.008817630666203351
69,0.6900000000000001,0.008817630666203351
70,0.7000000000000001,0.008817630666203351
71,0.71,0.008817630666203351
72,0.72,0.008817630666203351
73,0.73,0.008817630666203351
74,0.74,0.008817630666203351
75,0.75,0.008817630666203351
76,0.76,0.008817630666203351
77,0.77,0.008817630666203351
78,0.78,0.008817630666203351
79,0.79,0.008817630666203351
80,0.8,0.008817630666203351
81,0.81,0.008817630666203351
82,0.8200000000000001,0.008817630666203351
83,0.8300000000000001,0.008817630666203351
84,0.84,0.008817630666203351
85,0.85,0.008817630666203351
86,0.86,0.008817630666203351
87,0.87,0.008817630666203351
88,0.88,0.008817630666203351
89,0.89,0.008817630666203351
90,0.9,0.008817630666203351
91,0.91,0.008817630666203351
92,0.92,0.008817630666203351
93,0.93,0.008817630666203351
94,0.9400000000000001,0.008817630666203351
95,0.9500000000000001,0.008817630666203351
96,0.96,0.008817630666203351
97,0.97,0.008817630666203351
98,0.98,0.008817630666203351
99,0.99,0.008817630666203351
100,1.0,0.1253054161777439
