,cdf,batch_execution_time
0,0.0,0.0069500796687990965
1,0.01,0.0069500796687990965
2,0.02,0.0069500796687990965
3,0.03,0.0069500796687990965
4,0.04,0.0069500796687990965
5,0.05,0.0069500796687990965
6,0.06,0.0069500796687990965
7,0.07,0.0069500796687990965
8,0.08,0.0069500796687990965
9,0.09,0.0069500796687990965
10,0.1,0.0069500796687990965
11,0.11,0.0069500796687990965
12,0.12,0.0069500796687990965
13,0.13,0.0069500796687990965
14,0.14,0.0069500796687990965
15,0.15,0.0069500796687990965
16,0.16,0.0069500796687990965
17,0.17,0.0069500796687990965
18,0.18,0.0069500796687990965
19,0.19,0.0069500796687990965
20,0.2,0.0069500796687990965
21,0.21,0.0069500796687990965
22,0.22,0.0069500796687990965
23,0.23,0.0069500796687990965
24,0.24,0.0069500796687990965
25,0.25,0.0069500796687990965
26,0.26,0.0069500796687990965
27,0.27,0.0069500796687990965
28,0.28,0.0069500796687990965
29,0.29,0.0069500796687990965
30,0.3,0.0069500796687990965
31,0.31,0.0069500796687990965
32,0.32,0.0069500796687990965
33,0.33,0.0069500796687990965
34,0.34,0.0069500796687990965
35,0.35000000000000003,0.0069500796687990965
36,0.36,0.0069500796687990965
37,0.37,0.0069500796687990965
38,0.38,0.0069500796687990965
39,0.39,0.0069500796687990965
40,0.4,0.0069500796687990965
41,0.41000000000000003,0.0069500796687990965
42,0.42,0.0069500796687990965
43,0.43,0.0069500796687990965
44,0.44,0.0069500796687990965
45,0.45,0.0069500796687990965
46,0.46,0.0069500796687990965
47,0.47000000000000003,0.0069500796687990965
48,0.48,0.0069500796687990965
49,0.49,0.0069500796687990965
50,0.5,0.0069500796687990965
51,0.51,0.0069500796687990965
52,0.52,0.0069500796687990965
53,0.53,0.0069500796687990965
54,0.54,0.0069500796687990965
55,0.55,0.0069500796687990965
56,0.56,0.0069500796687990965
57,0.5700000000000001,0.0069500796687990965
58,0.58,0.0069500796687990965
59,0.59,0.0069500796687990965
60,0.6,0.0069500796687990965
61,0.61,0.0069500796687990965
62,0.62,0.0069500796687990965
63,0.63,0.0069500796687990965
64,0.64,0.0069500796687990965
65,0.65,0.0069500796687990965
66,0.66,0.0069500796687990965
67,0.67,0.0069500796687990965
68,0.68,0.0069500796687990965
69,0.6900000000000001,0.0069500796687990965
70,0.7000000000000001,0.0069500796687990965
71,0.71,0.0069500796687990965
72,0.72,0.0069500796687990965
73,0.73,0.0069500796687990965
74,0.74,0.0069500796687990965
75,0.75,0.0069500796687990965
76,0.76,0.0069500796687990965
77,0.77,0.0069500796687990965
78,0.78,0.0069500796687990965
79,0.79,0.006963993742210106
80,0.8,0.006963993742210106
81,0.81,0.006963993742210106
82,0.8200000000000001,0.006963993742210106
83,0.8300000000000001,0.006963993742210106
84,0.84,0.006963993742210106
85,0.85,0.006963993742210106
86,0.86,0.006963993742210106
87,0.87,0.006963993742210106
88,0.88,0.006963993742210106
89,0.89,0.006963993742210106
90,0.9,0.006963993742210106
91,0.91,0.006963993742210106
92,0.92,0.006963993742210106
93,0.93,0.006963993742210106
94,0.9400000000000001,0.006963993742210106
95,0.9500000000000001,0.006963993742210106
96,0.96,0.006963993742210106
97,0.97,0.006963993742210106
98,0.98,0.006963993742210106
99,0.99,0.006963993742210106
100,1.0,0.050945365135418495
