layer_id	layer_name	comp_time	comm_size
0	attention	2089525	0
0	moe	1454423	985333760
1	attention	2089525	0
1	moe	1454423	985333760
2	attention	2089525	0
2	moe	1454423	985333760
3	attention	994297	0
3	moe	1454423	985333760
4	attention	2089525	0
4	moe	1454423	985333760
5	attention	2089525	0
5	moe	1454423	985333760
6	attention	2089525	0
6	moe	1454423	985333760
7	attention	994297	0
7	moe	1454423	985333760
8	attention	2089525	0
8	moe	1454423	985333760
9	attention	2089525	0
9	moe	1454423	985333760
10	attention	2089525	0
10	moe	1454423	985333760
11	attention	994297	0
11	moe	1454423	985333760
12	attention	2089525	0
12	moe	1454423	985333760
13	attention	2089525	0
13	moe	1454423	985333760
14	attention	2089525	0
14	moe	1454423	985333760
15	attention	994297	0
15	moe	1454423	985333760
16	attention	2089525	0
16	moe	1454423	985333760
17	attention	2089525	0
17	moe	1454423	985333760
18	attention	2089525	0
18	moe	1454423	985333760
19	attention	994297	0
19	moe	1454423	985333760
20	attention	2089525	0
20	moe	1454423	985333760
21	attention	2089525	0
21	moe	1454423	985333760
22	attention	2089525	0
22	moe	1454423	985333760
23	attention	994297	0
23	moe	1454423	985333760
24	attention	2089525	0
24	moe	1454423	985333760
25	attention	2089525	0
25	moe	1454423	985333760
26	attention	2089525	0
26	moe	1454423	985333760
27	attention	994297	0
27	moe	1454423	985333760
28	attention	2089525	0
28	moe	1454423	985333760
29	attention	2089525	0
29	moe	1454423	985333760
30	attention	2089525	0
30	moe	1454423	985333760
31	attention	994297	0
31	moe	1454423	985333760
32	attention	2089525	0
32	moe	1454423	985333760
33	attention	2089525	0
33	moe	1454423	985333760
34	attention	2089525	0
34	moe	1454423	985333760
35	attention	994297	0
35	moe	1454423	985333760
36	attention	2089525	0
36	moe	1454423	985333760
37	attention	2089525	0
37	moe	1454423	985333760
38	attention	2089525	0
38	moe	1454423	985333760
39	attention	994297	0
39	moe	1454423	985333760
40	attention	2089525	0
40	moe	1454423	985333760
41	attention	2089525	0
41	moe	1454423	985333760
42	attention	2089525	0
42	moe	1454423	985333760
43	attention	994297	0
43	moe	1454423	985333760
44	attention	2089525	0
44	moe	1454423	985333760
45	attention	2089525	0
45	moe	1454423	985333760
46	attention	2089525	0
46	moe	1454423	985333760
47	attention	994297	0
47	moe	1454423	985333760
