layer_id	layer_name	comp_time	comm_size
0	attention	427271	0
0	moe	408726	190709760
1	attention	427271	0
1	moe	408726	190709760
2	attention	427271	0
2	moe	408726	190709760
3	attention	218043	0
3	moe	408726	190709760
4	attention	427271	0
4	moe	408726	190709760
5	attention	427271	0
5	moe	408726	190709760
6	attention	427271	0
6	moe	408726	190709760
7	attention	218043	0
7	moe	408726	190709760
8	attention	427271	0
8	moe	408726	190709760
9	attention	427271	0
9	moe	408726	190709760
10	attention	427271	0
10	moe	408726	190709760
11	attention	218043	0
11	moe	408726	190709760
12	attention	427271	0
12	moe	408726	190709760
13	attention	427271	0
13	moe	408726	190709760
14	attention	427271	0
14	moe	408726	190709760
15	attention	218043	0
15	moe	408726	190709760
16	attention	427271	0
16	moe	408726	190709760
17	attention	427271	0
17	moe	408726	190709760
18	attention	427271	0
18	moe	408726	190709760
19	attention	218043	0
19	moe	408726	190709760
20	attention	427271	0
20	moe	408726	190709760
21	attention	427271	0
21	moe	408726	190709760
22	attention	427271	0
22	moe	408726	190709760
23	attention	218043	0
23	moe	408726	190709760
24	attention	427271	0
24	moe	408726	190709760
25	attention	427271	0
25	moe	408726	190709760
26	attention	427271	0
26	moe	408726	190709760
27	attention	218043	0
27	moe	408726	190709760
28	attention	427271	0
28	moe	408726	190709760
29	attention	427271	0
29	moe	408726	190709760
30	attention	427271	0
30	moe	408726	190709760
31	attention	218043	0
31	moe	408726	190709760
32	attention	427271	0
32	moe	408726	190709760
33	attention	427271	0
33	moe	408726	190709760
34	attention	427271	0
34	moe	408726	190709760
35	attention	218043	0
35	moe	408726	190709760
36	attention	427271	0
36	moe	408726	190709760
37	attention	427271	0
37	moe	408726	190709760
38	attention	427271	0
38	moe	408726	190709760
39	attention	218043	0
39	moe	408726	190709760
40	attention	427271	0
40	moe	408726	190709760
41	attention	427271	0
41	moe	408726	190709760
42	attention	427271	0
42	moe	408726	190709760
43	attention	218043	0
43	moe	408726	190709760
44	attention	427271	0
44	moe	408726	190709760
45	attention	427271	0
45	moe	408726	190709760
46	attention	427271	0
46	moe	408726	190709760
47	attention	218043	0
47	moe	408726	190709760
