layer_id	layer_name	comp_time	comm_size
0	attention	1630033	0
0	moe	1153569	762839040
1	attention	1630033	0
1	moe	1153569	762839040
2	attention	1630033	0
2	moe	1153569	762839040
3	attention	776768	0
3	moe	1153569	762839040
4	attention	1630033	0
4	moe	1153569	762839040
5	attention	1630033	0
5	moe	1153569	762839040
6	attention	1630033	0
6	moe	1153569	762839040
7	attention	776768	0
7	moe	1153569	762839040
8	attention	1630033	0
8	moe	1153569	762839040
9	attention	1630033	0
9	moe	1153569	762839040
10	attention	1630033	0
10	moe	1153569	762839040
11	attention	776768	0
11	moe	1153569	762839040
12	attention	1630033	0
12	moe	1153569	762839040
13	attention	1630033	0
13	moe	1153569	762839040
14	attention	1630033	0
14	moe	1153569	762839040
15	attention	776768	0
15	moe	1153569	762839040
16	attention	1630033	0
16	moe	1153569	762839040
17	attention	1630033	0
17	moe	1153569	762839040
18	attention	1630033	0
18	moe	1153569	762839040
19	attention	776768	0
19	moe	1153569	762839040
20	attention	1630033	0
20	moe	1153569	762839040
21	attention	1630033	0
21	moe	1153569	762839040
22	attention	1630033	0
22	moe	1153569	762839040
23	attention	776768	0
23	moe	1153569	762839040
24	attention	1630033	0
24	moe	1153569	762839040
25	attention	1630033	0
25	moe	1153569	762839040
26	attention	1630033	0
26	moe	1153569	762839040
27	attention	776768	0
27	moe	1153569	762839040
28	attention	1630033	0
28	moe	1153569	762839040
29	attention	1630033	0
29	moe	1153569	762839040
30	attention	1630033	0
30	moe	1153569	762839040
31	attention	776768	0
31	moe	1153569	762839040
32	attention	1630033	0
32	moe	1153569	762839040
33	attention	1630033	0
33	moe	1153569	762839040
34	attention	1630033	0
34	moe	1153569	762839040
35	attention	776768	0
35	moe	1153569	762839040
36	attention	1630033	0
36	moe	1153569	762839040
37	attention	1630033	0
37	moe	1153569	762839040
38	attention	1630033	0
38	moe	1153569	762839040
39	attention	776768	0
39	moe	1153569	762839040
40	attention	1630033	0
40	moe	1153569	762839040
41	attention	1630033	0
41	moe	1153569	762839040
42	attention	1630033	0
42	moe	1153569	762839040
43	attention	776768	0
43	moe	1153569	762839040
44	attention	1630033	0
44	moe	1153569	762839040
45	attention	1630033	0
45	moe	1153569	762839040
46	attention	1630033	0
46	moe	1153569	762839040
47	attention	776768	0
47	moe	1153569	762839040
