layer_id	layer_name	comp_time	comm_size
0	attention	4259644	0
0	moe	2923690	2034237440
1	attention	4259644	0
1	moe	2923690	2034237440
2	attention	4259644	0
2	moe	2923690	2034237440
3	attention	2037610	0
3	moe	2923690	2034237440
4	attention	4259644	0
4	moe	2923690	2034237440
5	attention	4259644	0
5	moe	2923690	2034237440
6	attention	4259644	0
6	moe	2923690	2034237440
7	attention	2037610	0
7	moe	2923690	2034237440
8	attention	4259644	0
8	moe	2923690	2034237440
9	attention	4259644	0
9	moe	2923690	2034237440
10	attention	4259644	0
10	moe	2923690	2034237440
11	attention	2037610	0
11	moe	2923690	2034237440
12	attention	4259644	0
12	moe	2923690	2034237440
13	attention	4259644	0
13	moe	2923690	2034237440
14	attention	4259644	0
14	moe	2923690	2034237440
15	attention	2037610	0
15	moe	2923690	2034237440
16	attention	4259644	0
16	moe	2923690	2034237440
17	attention	4259644	0
17	moe	2923690	2034237440
18	attention	4259644	0
18	moe	2923690	2034237440
19	attention	2037610	0
19	moe	2923690	2034237440
20	attention	4259644	0
20	moe	2923690	2034237440
21	attention	4259644	0
21	moe	2923690	2034237440
22	attention	4259644	0
22	moe	2923690	2034237440
23	attention	2037610	0
23	moe	2923690	2034237440
24	attention	4259644	0
24	moe	2923690	2034237440
25	attention	4259644	0
25	moe	2923690	2034237440
26	attention	4259644	0
26	moe	2923690	2034237440
27	attention	2037610	0
27	moe	2923690	2034237440
28	attention	4259644	0
28	moe	2923690	2034237440
29	attention	4259644	0
29	moe	2923690	2034237440
30	attention	4259644	0
30	moe	2923690	2034237440
31	attention	2037610	0
31	moe	2923690	2034237440
32	attention	4259644	0
32	moe	2923690	2034237440
33	attention	4259644	0
33	moe	2923690	2034237440
34	attention	4259644	0
34	moe	2923690	2034237440
35	attention	2037610	0
35	moe	2923690	2034237440
36	attention	4259644	0
36	moe	2923690	2034237440
37	attention	4259644	0
37	moe	2923690	2034237440
38	attention	4259644	0
38	moe	2923690	2034237440
39	attention	2037610	0
39	moe	2923690	2034237440
40	attention	4259644	0
40	moe	2923690	2034237440
41	attention	4259644	0
41	moe	2923690	2034237440
42	attention	4259644	0
42	moe	2923690	2034237440
43	attention	2037610	0
43	moe	2923690	2034237440
44	attention	4259644	0
44	moe	2923690	2034237440
45	attention	4259644	0
45	moe	2923690	2034237440
46	attention	4259644	0
46	moe	2923690	2034237440
47	attention	2037610	0
47	moe	2923690	2034237440
