Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,arrived_at,prefill_arrived_at,scheduled_at,prefill_completed_at,decode_arrived_at,completed_at,preempted_time,decode_time,prefill_replica_id,decode_replica_id,pd_p2p_comm_size,pd_p2p_comm_time,pd_p2p_comm_bandwidth,pd_p2p_bytes_per_token,pd_p2p_comm_dtype,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,3.653371330405518,0.007135490879698277,3.6533713304055184,0.007135490879698278,3.6533713304055184,0.007135490879698278,0.0,0.0,3.6533713304055184,0.007135490879698278,0.029664732375000006,0.029664732375000006,2.8969465209960943e-05,0.007077551949278356,0.0019923052485835958,0.0019923052485835958,0.0019923052485835958,0.0316570376235836,inf,3.6553636356541017,0.0,3.6237065980305183,,,inf,inf,0,,,,1536,1024,512,2.0,0
