,cdf,batch_execution_time
0,0.0,0.00720484080869643
1,0.01,0.00720484080869643
2,0.02,0.00720484080869643
3,0.03,0.00720484080869643
4,0.04,0.00720484080869643
5,0.05,0.00720484080869643
6,0.06,0.00720484080869643
7,0.07,0.00720484080869643
8,0.08,0.00720484080869643
9,0.09,0.00720484080869643
10,0.1,0.00720484080869643
11,0.11,0.00720484080869643
12,0.12,0.00720484080869643
13,0.13,0.00720484080869643
14,0.14,0.00720484080869643
15,0.15,0.00720484080869643
16,0.16,0.00720484080869643
17,0.17,0.00720484080869643
18,0.18,0.00720484080869643
19,0.19,0.00720484080869643
20,0.2,0.00720484080869643
21,0.21,0.00720484080869643
22,0.22,0.00720484080869643
23,0.23,0.00720484080869643
24,0.24,0.00720484080869643
25,0.25,0.00720484080869643
26,0.26,0.00720484080869643
27,0.27,0.00720484080869643
28,0.28,0.00720484080869643
29,0.29,0.00720484080869643
30,0.3,0.00720484080869643
31,0.31,0.00720484080869643
32,0.32,0.00720484080869643
33,0.33,0.00720484080869643
34,0.34,0.00720484080869643
35,0.35000000000000003,0.00720484080869643
36,0.36,0.00720484080869643
37,0.37,0.00720484080869643
38,0.38,0.00720484080869643
39,0.39,0.00720484080869643
40,0.4,0.00720484080869643
41,0.41000000000000003,0.00720484080869643
42,0.42,0.00720484080869643
43,0.43,0.00720484080869643
44,0.44,0.00720484080869643
45,0.45,0.00720484080869643
46,0.46,0.00720484080869643
47,0.47000000000000003,0.00720484080869643
48,0.48,0.00720484080869643
49,0.49,0.00720484080869643
50,0.5,0.00720484080869643
51,0.51,0.00720484080869643
52,0.52,0.00720484080869643
53,0.53,0.00720484080869643
54,0.54,0.00720484080869643
55,0.55,0.00720484080869643
56,0.56,0.00720484080869643
57,0.5700000000000001,0.00720484080869643
58,0.58,0.00720484080869643
59,0.59,0.00720484080869643
60,0.6,0.00720484080869643
61,0.61,0.00720484080869643
62,0.62,0.00720484080869643
63,0.63,0.00720484080869643
64,0.64,0.00720484080869643
65,0.65,0.00720484080869643
66,0.66,0.00720484080869643
67,0.67,0.00720484080869643
68,0.68,0.00720484080869643
69,0.6900000000000001,0.00720484080869643
70,0.7000000000000001,0.00720484080869643
71,0.71,0.00720484080869643
72,0.72,0.00720484080869643
73,0.73,0.00720484080869643
74,0.74,0.00720484080869643
75,0.75,0.00720484080869643
76,0.76,0.00720484080869643
77,0.77,0.00720484080869643
78,0.78,0.00720484080869643
79,0.79,0.00720484080869643
80,0.8,0.00720484080869643
81,0.81,0.00720484080869643
82,0.8200000000000001,0.00720484080869643
83,0.8300000000000001,0.00720484080869643
84,0.84,0.00720484080869643
85,0.85,0.00720484080869643
86,0.86,0.00720484080869643
87,0.87,0.00720484080869643
88,0.88,0.00720484080869643
89,0.89,0.00720484080869643
90,0.9,0.00720484080869643
91,0.91,0.00720484080869643
92,0.92,0.00720484080869643
93,0.93,0.00720484080869643
94,0.9400000000000001,0.00720484080869643
95,0.9500000000000001,0.00720484080869643
96,0.96,0.00720484080869643
97,0.97,0.00720484080869643
98,0.98,0.00720484080869643
99,0.99,0.00720484080869643
100,1.0,0.5061102606548165
