,cdf,batch_execution_time
0,0.0,7.0745660429431765e-06
1,0.01,7.0745660429431765e-06
2,0.02,7.0745660429431765e-06
3,0.03,7.0745660429431765e-06
4,0.04,7.0745660429431765e-06
5,0.05,7.0745660429431765e-06
6,0.06,7.0745660429431765e-06
7,0.07,7.0887293383244355e-06
8,0.08,7.0887293383244355e-06
9,0.09,7.0887293383244355e-06
10,0.1,7.0887293383244355e-06
11,0.11,7.0887293383244355e-06
12,0.12,7.0887293383244355e-06
13,0.13,7.0887293383244355e-06
14,0.14,7.0887293383244355e-06
15,0.15,7.0887293383244355e-06
16,0.16,7.0887293383244355e-06
17,0.17,7.0887293383244355e-06
18,0.18,7.0887293383244355e-06
19,0.19,7.0887293383244355e-06
20,0.2,7.0887293383244355e-06
21,0.21,7.0887293383244355e-06
22,0.22,7.0887293383244355e-06
23,0.23,7.0887293383244355e-06
24,0.24,7.0887293383244355e-06
25,0.25,7.0887293383244355e-06
26,0.26,7.0887293383244355e-06
27,0.27,7.0887293383244355e-06
28,0.28,7.0887293383244355e-06
29,0.29,7.0887293383244355e-06
30,0.3,7.0887293383244355e-06
31,0.31,7.0887293383244355e-06
32,0.32,7.0887293383244355e-06
33,0.33,7.0887293383244355e-06
34,0.34,7.0887293383244355e-06
35,0.35000000000000003,7.0887293383244355e-06
36,0.36,7.0887293383244355e-06
37,0.37,7.0887293383244355e-06
38,0.38,7.0887293383244355e-06
39,0.39,7.0887293383244355e-06
40,0.4,7.0887293383244355e-06
41,0.41000000000000003,7.0887293383244355e-06
42,0.42,7.0887293383244355e-06
43,0.43,7.0887293383244355e-06
44,0.44,7.0887293383244355e-06
45,0.45,7.0887293383244355e-06
46,0.46,7.0887293383244355e-06
47,0.47000000000000003,7.0887293383244355e-06
48,0.48,7.0887293383244355e-06
49,0.49,7.0887293383244355e-06
50,0.5,7.0887293383244355e-06
51,0.51,7.0887293383244355e-06
52,0.52,7.0887293383244355e-06
53,0.53,7.0887293383244355e-06
54,0.54,7.0887293383244355e-06
55,0.55,7.0887293383244355e-06
56,0.56,7.0887293383244355e-06
57,0.5700000000000001,7.0887293383244355e-06
58,0.58,7.0887293383244355e-06
59,0.59,7.0887293383244355e-06
60,0.6,7.0887293383244355e-06
61,0.61,7.0887293383244355e-06
62,0.62,7.0887293383244355e-06
63,0.63,7.0887293383244355e-06
64,0.64,7.0887293383244355e-06
65,0.65,7.0887293383244355e-06
66,0.66,7.0887293383244355e-06
67,0.67,7.0887293383244355e-06
68,0.68,7.0887293383244355e-06
69,0.6900000000000001,7.0887293383244355e-06
70,0.7000000000000001,7.0887293383244355e-06
71,0.71,7.0887293383244355e-06
72,0.72,7.0887293383244355e-06
73,0.73,7.0887293383244355e-06
74,0.74,7.0887293383244355e-06
75,0.75,7.0887293383244355e-06
76,0.76,7.0887293383244355e-06
77,0.77,7.0887293383244355e-06
78,0.78,7.0887293383244355e-06
79,0.79,7.0887293383244355e-06
80,0.8,7.0887293383244355e-06
81,0.81,7.0887293383244355e-06
82,0.8200000000000001,7.0887293383244355e-06
83,0.8300000000000001,7.0887293383244355e-06
84,0.84,7.0887293383244355e-06
85,0.85,7.0887293383244355e-06
86,0.86,7.0887293383244355e-06
87,0.87,7.0887293383244355e-06
88,0.88,7.0887293383244355e-06
89,0.89,7.0887293383244355e-06
90,0.9,7.0887293383244355e-06
91,0.91,7.0887293383244355e-06
92,0.92,7.0887293383244355e-06
93,0.93,7.0887293383244355e-06
94,0.9400000000000001,7.0887293383244355e-06
95,0.9500000000000001,7.0887293383244355e-06
96,0.96,7.0887293383244355e-06
97,0.97,7.0887293383244355e-06
98,0.98,7.0887293383244355e-06
99,0.99,7.0887293383244355e-06
100,1.0,2.9680984343513353e-05
